"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-14",,"94","103",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-15","0.00","91","103","83"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-16",,"93","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-17","0.00","91","99","84"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-18",,"90",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-19","0.00","90","102","84"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-20","0.00","93","101","84"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-21","0.00","93","105","85"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-22","0.00","91","100",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-23","0.00","94","102",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-24","0.00","99","112","85"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-25","0.00","97","111","85"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-26","0.00","101","112","85"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-27","0.00","95","108","85"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-28","0.00","94","106","85"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-29","0.00","92","103","85"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-01","0.00","92","100",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-03","0.00","91",,"84"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-04","0.00","89","103",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-05","0.31","89","100","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-06","0.83","85","93","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-07","2.32","85","97","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-08","0.39","84","94","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-09","0.12","83","94","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-10","0.00","85","90",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-11","0.04","85","91","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-12","0.00","88","99","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-13","0.00","89","93",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-14","0.00","86","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-15","0.16","84","94","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-16","0.12","84","94","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-17","0.31","85","91","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-18","0.51","86","96","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-19","0.00","87","94",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-20","0.00","88","96","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-21","0.00","87","91","83"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-22","0.00","87","94","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-23","0.00","88","95","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-24","1.50","83",,"79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-25","1.57","82","88","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-26","0.00","83","87",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-27","0.00","83","90","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-28","0.00","86","92","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-29","0.00","85","91","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-30","0.00","86","94","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-07-31","0.00","85","94","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-01",,"87","94",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-02","0.00","87","96","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-03","0.00","88","95","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-04","0.00","88","96","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-05","0.00","87","94",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-06","0.63","87","96",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-07","0.35","89","95","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-08","0.00","86","97",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-09",,"91","96",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-10","0.00","87","98",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-11","0.59","88","95",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-12","0.07","86","90",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-13","0.04","83","87","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-14","0.00","82","87","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-15","0.99","85","88",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-16","0.04","83","90","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-17","0.94","82","89",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-18","2.13","81","83","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-19","0.83","80","82","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-20","0.24","82","87","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-21","0.00","83","88","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-22","0.00","85","94","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-23","0.00","81","85",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-26",,"83",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-27",,"86","90",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-28","0.00","84","91","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-29","0.00","84","91","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-30","0.00","85","92","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-08-31",,"87","92",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-01","0.00","85","92","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-02","0.00","86","92","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-03","0.00","85","94","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-04",,"87","91",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-05",,"87","94",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-06",,"87","94",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-07","0.00","85","93","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-08","0.00","90","99","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-09","0.00","93","101","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-10",,"97","103",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-11","0.00","91","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-12","0.00","83","93",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-13","0.00","85","97","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-14","0.08","90","99","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-15","0.00","87","100",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-16","0.00","86","94",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-17","0.00","86","94",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-18","0.00","87","94","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-19","0.00","86","97",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-20","0.00","87","97","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-22","0.00","87","99","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-24","0.00","83","95","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-25","0.00","85","94","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-26",,"85","94",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-27","0.00","84","95","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-28",,"84","95",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-29","0.00","86","96","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-09-30","0.00","85","95","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-01","0.00","87","96","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-02","0.00","83","95","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-03","0.00","85","96",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-04","0.00","85","94","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-05","0.00","85",,"76"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-06","0.00","87","102","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-07","0.00","89","100",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-08",,"89","97",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-09","0.00","87","96",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-10",,"93","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-11",,"90","102",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-12","0.00","86","101","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-13","0.00","84","99","71"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-14","0.00","87","99","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-15","0.00","89","100","69"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-16","0.00","85","99","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-17",,"88","100",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-18",,"90","100",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-19","0.00","82",,"72"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-20","0.00","83","94","71"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-22",,"87","96",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-24",,"86",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-25","0.00","85","100","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-26","0.00","83","95","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-27","0.00","81","92","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-28","0.00","83","95","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-29",,"84","96",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-30","0.00","84","98","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-10-31","0.00","84","98","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-01","0.00","82",,"71"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-02",,"84","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-03",,"79",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-04","0.00","85","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-05",,"82",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-06","0.00","82","96",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-07",,"78",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-08","0.00","77",,"70"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-09","0.00","78","87",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-10","0.00","77",,"68"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-11","0.00","79","90",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-12","0.00","75","91","67"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-13","0.00","81",,"67"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-14",,"78",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-15","0.00","74","79","68"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-16",,"77",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-17","0.00","77","87","66"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-18","0.00","78",,"65"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-19",,"78","90","66"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-20","0.00","75","84","68"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-22",,"75",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-25",,"76","90",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-26",,"73",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-27",,"75",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-28",,"72",,"60"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-11-29","0.00","72",,"64"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-01",,"73","85",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-02",,"71",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-04",,"69","81",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-05",,"72",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-06","0.00","71",,"59"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-07","0.00","70","84","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-08","0.00","72","90","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-09","0.00","72","82","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-10","0.00","71",,"59"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-11",,"70","77",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-12","0.00","71","80",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-13","0.00","71","80","64"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-14","0.00","70","79","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-15","0.00","67","81","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-16",,"72","86",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-17","0.00","69","82","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-18","0.00","68",,"55"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-19",,"69","80",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-20","0.00","67","79","57"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-21","0.00","69","77","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-22","0.00","65","78",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-23",,"65","80",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-24","0.00","65","76","51"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-25","0.00","64","73","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-26","0.00","63","72","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-27","0.00","63","73","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-28","0.00","69","81",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-29",,"78","87",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-30","0.00","65","74","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-12-31",,"63","74",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-01","0.00","66","84","51"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-02","0.00","64","74","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-03","0.00","64","73","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-04","0.00","62","73","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-05","0.00","61","71","52"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-06","0.00","64","73","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-07","0.00","64","73","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-08","0.00","65","74","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-09","0.00","66","76","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-10","0.00","65","78","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-11","0.00","71","85","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-12",,"67","74",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-13","0.00","60","72","46"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-14",,"59","69",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-15","0.00","56","71","43"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-16",,"63","71",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-17","0.00","60","72","48"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-18","0.00","63","76","49"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-19","0.00","59","70","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-20","0.00","61","69","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-21",,"62","70",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-22",,"62","70",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-23","0.00","62","70","50"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-24","0.00","59","71",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-25","0.00","59","69","46"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-26","0.00","61","70","49"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-27","0.00","61","71","50"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-28","0.00","62","73","52"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-29","0.00","64","79","49"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-30","0.00","64","75","51"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-01-31","0.00","65","75","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-01","0.00","66","77","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-02","0.00","67","79","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-03","0.00","69","85","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-04","0.00","70","85","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-05","0.00","72","88","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-06","0.00","73","84","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-07","0.00","73","88","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-08","0.00","74","92","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-09","0.00","77","94",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-10","0.00","75","90","63"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-11","0.00","74","84",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-12","0.00","73","82",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-13","0.00","71","86","57"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-14","0.00","71","87","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-15","0.00","74","92","57"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-16","0.00","76","99","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-17","0.00","75","89","60"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-18","0.00","78","94","65"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-19","0.00","77","98","60"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-20",,"79","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-21","0.00","77","90","63"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-22","0.00","76","92","64"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-23",,"76","87",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-24","0.00","79","92",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-25","0.00","76","90","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-26","0.00","79","95","63"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-27","0.00","81","99","64"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-02-28","0.00","81","97","66"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-01","0.00","75","84","64"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-02","0.00","77","88","66"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-03",,"81","87",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-04","0.00","80","90","71"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-05",,"83","92",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-06","0.00","82","95","71"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-07","0.00","82","94","69"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-08","0.00","81","95","69"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-09","0.00","83","97","69"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-10","0.00","83","99","68"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-11","0.00","84","99","71"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-12","0.00","84","98","71"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-13","0.00","82","97","67"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-14","0.00","82","97","67"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-15","0.00","79",,"70"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-16","0.00","81","95","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-17","0.00","79","87","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-18","0.00","80","88","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-19","0.00","76","86","68"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-20","0.00","79","90","67"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-21","0.00","79","93","69"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-22","0.00","78","89","68"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-23","0.00","78","87","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-24","0.00","79","92","65"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-25","0.00","79","91","67"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-26","0.00","79","89","68"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-27","0.00","82","96","68"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-28","0.00","82","96","69"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-29","0.00","83","96","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-30","0.00","78","91",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-03-31",,"80","94",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-01","0.00","81","97","69"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-02","0.00","81","96","69"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-03","0.00","82","96","71"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-04","0.00","82","95","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-05","0.00","83","97","69"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-06","0.00","82","95","68"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-07","0.00","86","97","71"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-08","0.00","89","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-09","0.00","87","101","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-10","0.00","84","98","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-11","0.00","84","95","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-12","0.00","88","102","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-13","0.00","89","105","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-14","0.00","88","104","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-15","0.00","89","104",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-16","0.00","86","102","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-17","0.00","88","103","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-18","0.00","90","102","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-19","0.00","87","98","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-20","0.00","87","103","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-21","0.00","88","104","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-22","0.00","87","104","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-23","0.00","86","99","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-24","0.00","88","100","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-25","0.00","89","103","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-26","0.00","88","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-27","0.00","84","97","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-28","0.00","79","90",
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-29","0.08","77","88","69"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-04-30","0.00","78","91","71"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-05-01","0.00","83","96","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-05-02","0.00","87","97","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-05-03","0.00","87","99","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-05-04","0.00","88","102","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-05-05","0.00","88","102","74"
"PKM00041764","HYDERABAD AIRPORT, PK","2023-05-06","0.00","89","105","77"
